,"Donald J. Trump: Address Accepting the Presidential Nomination at the Republican National Convention in Cleveland, Ohio - July 21, 2016.txt","Donald J. Trump: Address to the National Guard Association of the United States 138th General Conference & Exhibition at the Baltimore Convention Center in Baltimore, Maryland - September 12, 2016.txt","Donald J. Trump: Excerpts of Remarks at Aaron Bessant Park in Panama City, Florida - October 11, 2016.txt","Donald J. Trump: News Conference in Doral, Florida - July 27, 2016.txt","Donald J. Trump: Remarks Announcing Candidacy for President in New York City - June 16, 2015.txt","Donald J. Trump: Remarks at a Rally at Berglund Center in Roanoke, Virginia - September 24, 2016.txt","Donald J. Trump: Remarks at a Rally at Canton Memorial Civic Center in Canton, Ohio - September 14, 2016.txt","Donald J. Trump: Remarks at a Rally at Sun Center Studios in Chester Township, Pennsylvania - September 22, 2016.txt","Donald J. Trump: Remarks at a Rally at the Greenville Convention Center in Greenville, North Carolina - September 6, 2016.txt","Donald J. Trump: Remarks at a Rally at the James L. Knight Center in Miami, Florida - September 16, 2016.txt","Donald J. Trump: Remarks at a Rally at the Mid-America Center in Council Bluffs, Iowa - September 28, 2016.txt","Donald J. Trump: Remarks at a Rally at the New Hampshire Sportsplex in Bedford, New Hampshire - September 29, 2016.txt","Donald J. Trump: Remarks at a Rally at the Pensacola Bay Center in Pensacola, Florida - September 9, 2016.txt","Donald J. Trump: Remarks at a Rally at Waukesha County Expo Center in Waukesha, Wisconsin - September 28, 2016.txt","Donald J. Trump: Remarks at Aston Community Center in Aston, Pennsylvania - September 13, 2016.txt","Donald J. Trump: Remarks at Great Faith International Ministries in Detroit, Michigan - September 3, 2016.txt","Donald J. Trump: Remarks at Henderson Pavilion in Henderson, Nevada - October 5, 2016.txt","Donald J. Trump: Remarks at High Point University in High Point, North Carolina - September 20, 2016.txt","Donald J. Trump: Remarks at Luedecke Arena in Austin, Texas - August 23, 2016.txt","Donald J. Trump: Remarks at McGlohon Theatre at Spirit Square in Charlotte, North Carolina - October 26, 2016.txt","Donald J. Trump: Remarks at Prescott Valley Event Center in Prescott Valley, Arizona - October 4, 2016.txt","Donald J. Trump: Remarks at Saint Anselm College in Manchester, New Hampshire - June 13, 2016.txt","Donald J. Trump: Remarks at Seven Flags Event Center in Des Moines, Iowa - September 13, 2016.txt","Donald J. Trump: Remarks at the AIPAC Policy Conference in Washington, DC - March 21, 2016.txt","Donald J. Trump: Remarks at the Budweiser Events Center in Loveland, Colorado - October 3, 2016.txt","Donald J. Trump: Remarks at the Charlotte Convention Center in Charlotte, North Carolina - August 18, 2016.txt","Donald J. Trump: Remarks at the Cleveland Arts and Social Sciences Academy in Cleveland, Ohio - September 8, 2016.txt","Donald J. Trump: Remarks at the Collier County Fairgrounds in Naples, Florida - October 23, 2016.txt","Donald J. Trump: Remarks at the Cross Insurance Center in Bangor, Maine - October 15, 2016.txt","Donald J. Trump: Remarks at the Delaware County Fairgrounds in Delaware, Ohio - October 20, 2016.txt","Donald J. Trump: Remarks at the Jeffco Fairgrounds Event Center in Golden, Colorado - October 29, 2016.txt","Donald J. Trump: Remarks at the KI Convention Center in Green Bay, Wisconsin - October 17, 2016.txt","Donald J. Trump: Remarks at the Newtown Athletic Club Sports Training Center in Newtown, Pennsylvania - October 21, 2016.txt","Donald J. Trump: Remarks at the Phoenix Convention Center in Phoenix, Arizona - October 29, 2016.txt","Donald J. Trump: Remarks at the Pueblo Convention Center in Pueblo, Colorado - October 3, 2016.txt","Donald J. Trump: Remarks at the Remembrance Project Luncheon at the Omni Houston Hotel at Westside in Houston, Texas - September 17, 2016.txt","Donald J. Trump: Remarks at the Renaissance Hotel in Columbus, Ohio - October 13, 2016.txt","Donald J. Trump: Remarks at the Reno-Sparks Convention Center in Reno, Nevada - October 5, 2016.txt","Donald J. Trump: Remarks at the Roberts Centre in Wilmington, Ohio - September 1, 2016.txt","Donald J. Trump: Remarks at the Shale Insight TM Conferencee at the David L. Lawrence Convention Center in Pittsburgh, Pennsylvania - September 22, 2016.txt","Donald J. Trump: Remarks at the South Florida Fair Expo Center in West Palm Beach, Florida - October 13, 2016.txt","Donald J. Trump: Remarks at the Suburban Collection Showplace in Novi, Michigan - September 30, 2016.txt","Donald J. Trump: Remarks at the Union League of Philadelphia in Philadelphia, Pennsylvania - September 7, 2016.txt","Donald J. Trump: Remarks at the US Cellular Center in Asheville, North Carolina - September 12, 2016.txt","Donald J. Trump: Remarks at the Washington County Fair Park in West Bend, Wisconsin - August 16, 2016.txt","Donald J. Trump: Remarks at the WNC Agricultural Center's Davis Event Center in Fletcher, North Carolina - October 21, 2016.txt","Donald J. Trump: Remarks at the XFinity Arena in Everett, Washington - August 30, 2016.txt","Donald J. Trump: Remarks at Toyota of Portsmouth in Portsmouth, New Hampshire  - October 15, 2016.txt","Donald J. Trump: Remarks at Trump SoHo in New York City - June 22, 2016.txt","Donald J. Trump: Remarks at Youngstown State University in Youngstown, Ohio - August 15, 2016.txt","Donald J. Trump: Remarks in New York City Accepting Election as the 45th President of the United States - November 9, 2016.txt","Donald J. Trump: Remarks in Virginia Beach, Virginia - July 11, 2016.txt","Donald J. Trump: Remarks Introducing Governor Mike Pence as the 2016 Republican Vice Presidential Nominee in New York City - July 16, 2016.txt","Donald J. Trump: Remarks on Foreign Policy at the National Press Club in Washington, DC - April 27, 2016.txt","Donald J. Trump: Remarks on Immigration at the Phoenix Convention Center in Phoenix, Arizona - August 31, 2016.txt","Donald J. Trump: Remarks on Proposals for the First 100 Days in Office at the Eisenhower Complex in Gettysburg, Pennsylvania - October 22, 2016.txt","Donald J. Trump: Remarks to the 11th Annual Values Voter Summit in Washington, DC Omni Shoreham Hotel, Washington, D.C. - September 9, 2016.txt","Donald J. Trump: Remarks to the American Legion in Cincinnati, Ohio - September 1, 2016.txt","Donald J. Trump: Remarks to the Detroit Economic Club - August 8, 2016.txt","Donald J. Trump: Remarks to the Economic Club of New York at the Waldorf Astoria in New York City - September 15, 2016.txt"
accept,0.552585882007,,,1.65775764602,0.552585882007,,,,,,,,,,,,,,0.552585882007,,,,,0.552585882007,,0.552585882007,,,,1.65775764602,,,,,,1.10517176401,,,,0.552585882007,,,,0.552585882007,1.65775764602,,0.552585882007,,0.552585882007,0.552585882007,,,,,,,,,,
access,0.627805882716,0.627805882716,,0.627805882716,,0.627805882716,0.627805882716,1.88341764815,1.25561176543,0.627805882716,1.25561176543,1.25561176543,,1.25561176543,1.25561176543,,,,0.627805882716,,,,0.627805882716,,,,1.25561176543,0.627805882716,3.13902941358,,,0.627805882716,,,1.25561176543,,0.627805882716,,,1.25561176543,,1.25561176543,,,,,,0.627805882716,0.627805882716,0.627805882716,,1.88341764815,,0.627805882716,,,,1.25561176543,,
accident,,2.26040347896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26040347896,
accomplish,4.93037027784,,1.64345675928,,,1.64345675928,1.64345675928,1.64345675928,1.64345675928,1.64345675928,3.28691351856,3.28691351856,1.64345675928,3.28691351856,1.64345675928,,3.28691351856,1.64345675928,,1.64345675928,3.28691351856,,1.64345675928,,,,,1.64345675928,3.28691351856,1.64345675928,,1.64345675928,1.64345675928,3.28691351856,1.64345675928,,,3.28691351856,,1.64345675928,,3.28691351856,3.28691351856,1.64345675928,,1.64345675928,,1.64345675928,,1.64345675928,,1.64345675928,3.28691351856,1.64345675928,6.57382703712,,3.28691351856,3.28691351856,,3.28691351856
accord,,,,0.243650319127,0.243650319127,,,,,,,,,,,,,,0.243650319127,,,0.243650319127,0.243650319127,,,,0.487300638254,,,0.243650319127,,,,,,0.487300638254,0.243650319127,,,0.487300638254,,0.487300638254,0.243650319127,,,,,,,0.487300638254,,0.243650319127,,,1.21825159563,0.243650319127,,,1.46190191476,0.730950957381
account,,1.99522286992,,0.665074289973,2.66029715989,2.66029715989,0.665074289973,0.665074289973,,1.33014857995,,,0.665074289973,,6.65074289973,,,0.665074289973,1.33014857995,1.33014857995,0.665074289973,,0.665074289973,0.665074289973,,0.665074289973,2.66029715989,,1.33014857995,,,0.665074289973,,,1.33014857995,,1.33014857995,,,0.665074289973,0.665074289973,0.665074289973,,0.665074289973,0.665074289973,,,0.665074289973,0.665074289973,,,1.99522286992,,,0.665074289973,2.66029715989,2.66029715989,,,1.33014857995
accumul,,,,,,,,,,,,,,,2.16268075275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16268075275
accur,,,,,,,,,,,,,,,,,,,1.75248061485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75248061485,,,,
accus,,,,,,,,,,,,,,,,,1.38705050482,,,,,,,,,,,,,,,,,,,,2.77410100964,,,,,,,,,,,,,1.38705050482,,,,,,,,,,
accuss,,,,,,,,,,,,,,7.10761445644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achiev,,,,,,,,,0.627098085117,,0.627098085117,,1.25419617023,,0.627098085117,,,,,0.627098085117,,,,1.25419617023,,0.627098085117,0.627098085117,,,,,,0.627098085117,,,,,,,1.25419617023,0.627098085117,,0.627098085117,0.627098085117,,,1.25419617023,,,,,,,1.25419617023,0.627098085117,,0.627098085117,1.25419617023,,0.627098085117
acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65058739083,,,,,,,,,,,,,,,,,
acknowledg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5146203068,3.0292406136,,,,,,,,,,
acr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55454760944,,,,,,,,,,,,
acreag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29053717923,,,,,,,,,,,,,,,,,,,,
across,1.64759536782,1.64759536782,,,1.09839691188,1.09839691188,,1.64759536782,0.549198455941,0.549198455941,,1.09839691188,1.64759536782,0.549198455941,,1.09839691188,,,0.549198455941,,,0.549198455941,,,,1.64759536782,0.549198455941,1.09839691188,1.09839691188,1.64759536782,,,,0.549198455941,0.549198455941,0.549198455941,0.549198455941,1.09839691188,1.09839691188,,1.09839691188,0.549198455941,1.09839691188,,2.19679382376,1.09839691188,,,2.74599227971,1.09839691188,0.549198455941,2.74599227971,,,3.84438919159,2.19679382376,1.64759536782,1.64759536782,0.549198455941,0.549198455941
acrosstheboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.10761445644,
act,,,,0.358945092473,,,,,,,,,,,,,,,,,,1.07683527742,,0.358945092473,,,,,0.358945092473,,,,,0.717890184946,,,,,,,,,,,,,,,,1.07683527742,,0.358945092473,,0.358945092473,0.358945092473,4.30734110968,,,0.358945092473,
action,1.79412949521,,0.598043165069,,0.598043165069,,,,1.19608633014,,,,,,,0.598043165069,0.598043165069,0.598043165069,0.598043165069,,0.598043165069,1.19608633014,0.598043165069,0.598043165069,,,,0.598043165069,,,1.19608633014,,,1.19608633014,0.598043165069,1.19608633014,,0.598043165069,,1.79412949521,,,0.598043165069,,,,,,,1.19608633014,,0.598043165069,,1.19608633014,1.19608633014,2.39217266028,1.19608633014,,0.598043165069,0.598043165069
activ,0.381196603284,,,,,0.381196603284,,0.381196603284,0.762393206568,,,,,,0.381196603284,0.381196603284,,0.381196603284,,,,0.762393206568,,,,,,,,,,,0.381196603284,,,,,,,0.381196603284,0.381196603284,0.381196603284,1.14358980985,,,,,,0.381196603284,,,,,0.381196603284,0.381196603284,,,,0.381196603284,0.762393206568
activist,,,,,,,,,,,,,,,,,,,,,,1.92410379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92410379,,,1.92410379,,,,,
actor,,,,,,,,,,,,,,,,,,,,,,,,,2.89037661414,,1.44518830707,,,,,,,,1.44518830707,,1.44518830707,,,,,,,,,,,,,,,,,,,,1.44518830707,,,
actual,0.628514181648,,0.628514181648,3.14257090824,3.77108508989,,0.628514181648,,,,,,,,,1.2570283633,,,,,,,,0.628514181648,,,,,,,,,,,,,,,0.628514181648,,,0.628514181648,,,,,,,,1.2570283633,0.628514181648,0.628514181648,2.51405672659,,,1.2570283633,4.39959927154,,1.2570283633,0.628514181648
acumen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05744329706,,,,,,,,,,,,,,,,,,,,,,,,,
ad,,,,,,,,,,,,,,,,,0.448912427867,,,,0.448912427867,,,,,,,0.448912427867,,,,,,,0.897824855734,,0.448912427867,0.448912427867,0.448912427867,,,,,,,,0.448912427867,,,,,,2.6934745672,0.448912427867,,0.448912427867,0.448912427867,,0.897824855734,0.448912427867
adapt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20078648602,,,,,,,,,,
add,1.52875583713,,,,1.52875583713,,,1.52875583713,,,,,,,1.52875583713,1.52875583713,,,,,,1.52875583713,1.52875583713,,,1.52875583713,4.58626751139,,,,,,,,,,,,3.05751167426,1.52875583713,,,,,,,,,,,,,,,1.52875583713,,,,4.58626751139,9.17253502278
addict,,,,,,2.99800242209,,2.99800242209,,,,,,,,,,,,,,,,,,,,,26.9820217988,,,,,,,,,,,,,,,,,,,2.99800242209,,,,,,,,,,,,
addit,,,,,,,,,0.220218882972,,,,0.220218882972,,0.220218882972,,,0.220218882972,,,,,,,,,0.220218882972,,,0.440437765944,,,,,0.220218882972,,0.220218882972,,0.220218882972,0.660656648916,,,0.880875531888,,,0.220218882972,,,,0.660656648916,,,,,0.220218882972,0.440437765944,0.220218882972,0.220218882972,,0.440437765944
address,2.10274206494,,,,,,1.05137103247,1.05137103247,,,,,,,,,,,1.05137103247,,,1.05137103247,,,1.05137103247,,,1.05137103247,,,,,,,2.10274206494,,1.05137103247,,,3.15411309741,1.05137103247,,,,1.05137103247,,,,,1.05137103247,,2.10274206494,1.05137103247,,1.05137103247,,,,,
adequ,,,,,,,,,,,,,,,,,,2.20633625769,,,,,,,,2.20633625769,,,,,,,,,,,,,,,,,,,,,,,,8.82534503076,,,,,2.20633625769,,,,,
administr,3.48497946495,1.74248973248,,,1.74248973248,,,0.871244866238,0.871244866238,,,0.871244866238,0.871244866238,,,,0.871244866238,,0.871244866238,2.61373459871,1.74248973248,1.74248973248,,0.871244866238,1.74248973248,3.48497946495,1.74248973248,4.35622433119,7.84120379614,6.09871406367,,6.9699589299,5.22746919743,2.61373459871,,0.871244866238,5.22746919743,,2.61373459871,3.48497946495,0.871244866238,1.74248973248,3.48497946495,0.871244866238,2.61373459871,6.09871406367,1.74248973248,5.22746919743,0.871244866238,6.09871406367,,3.48497946495,2.61373459871,5.22746919743,13.9399178598,2.61373459871,2.61373459871,1.74248973248,3.48497946495,0.871244866238
admir,,,,,,,,,1.56243701196,1.56243701196,,,1.56243701196,,,,,,,,,,,,,,,,,,,,,1.56243701196,,,,,,,,,1.56243701196,1.56243701196,,,,,,,1.56243701196,,3.12487402392,,,,,,,1.56243701196
admiss,,,,,,,2.421928302,,,,,,,,,,,,,2.421928302,,4.843856604,,,,,,,,,,,,,,2.421928302,,2.421928302,,,,,,,,,,,,,,,,,,,,,,
admit,1.39388165093,,,,,,,,,,,,,,,,2.78776330186,2.78776330186,,,4.18164495279,13.9388165093,,,,,,1.39388165093,,,,,,2.78776330186,1.39388165093,1.39388165093,,2.78776330186,,,,,1.39388165093,,,,,,2.78776330186,5.57552660372,,,,,5.57552660372,1.39388165093,,,,
adopt,,,,,,,,,,,,,,,0.715053303611,,,,,,,,,0.715053303611,,,,,,,,,,,,,,,,,,0.715053303611,,,,,,,0.715053303611,0.715053303611,,,,0.715053303611,,,,,,
adult,1.49308362854,,,,,1.49308362854,,1.49308362854,,,,,,,,,,,,,,,,,,1.49308362854,,,,,,1.49308362854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advanc,,0.693021212178,0.693021212178,,,,,,,,,,1.38604242436,,,,,,,,,,,,,,0.693021212178,0.693021212178,,1.38604242436,,0.693021212178,,0.693021212178,,,,,,,1.38604242436,,0.693021212178,,,0.693021212178,,,,,,,,,,,,0.693021212178,,
